code,name,board,issue_price,latest,first_close,apply_date,list_date,issue_pe,industry_pe,first_close_gt_latest,latest_vs_first_close_pct,first_close_vs_issue_pct,latest_vs_issue_pct,list_year
300460,ST惠伦,非科创板,6.43,10.39,9.26,2015-05-05,2015-05-15,22.96,71.92,False,12.203023758099363,44.01244167962675,61.58631415241058,2015
300459,汤姆猫,非科创板,7.84,3.43,11.29,2015-05-05,2015-05-15,22.97,53.66,True,-69.6191319751993,44.00510204081631,-56.25,2015
300457,赢合科技,非科创板,12.41,20.97,17.87,2015-05-05,2015-05-14,20.34,58.48,False,17.347509792949054,43.996776792908946,68.97663174858984,2015
300452,山河药辅,非科创板,14.96,12.2,21.54,2015-05-05,2015-05-15,22.99,58.64,True,-43.361188486536676,43.98395721925132,-18.449197860962574,2015
300451,创业慧康,非科创板,14.02,3.25,20.19,2015-05-05,2015-05-14,22.98,140.58,True,-83.90292223873205,44.00855920114124,-76.8188302425107,2015
300414,中光防雷,非科创板,14.74,11.0,21.23,2015-05-05,2015-05-13,13.24,71.75,True,-48.186528497409334,44.029850746268664,-25.373134328358216,2015
002756,永兴材料,非科创板,21.74,62.45,31.31,2015-05-05,2015-05-15,17.97,63.68,False,99.45704247844141,44.020239190432385,187.25850965961365,2015
300442,润泽科技,非科创板,19.17,87.8,27.6,2015-04-16,2015-04-24,22.55,53.28,False,218.1159420289855,43.974960876369316,358.00730307772557,2015
300438,鹏辉能源,非科创板,14.87,78.69,21.41,2015-04-16,2015-04-24,22.99,40.38,False,267.53853339560953,43.981170141223956,429.1862811028917,2015
300434,金石亚药,非科创板,10.57,11.27,15.22,2015-04-16,2015-04-24,22.98,53.28,True,-25.952693823915908,43.992431409649946,6.62251655629138,2015
300404,博济医药,非科创板,12.87,9.19,18.53,2015-04-16,2015-04-24,22.98,68.93,True,-50.40474905558554,43.978243978243995,-28.593628593628594,2015
603315,福鞍股份,非科创板,10.77,14.4,15.51,2015-04-15,2015-04-24,22.91,64.8,True,-7.156673114119916,44.01114206128134,33.70473537604457,2015
603021,*ST华鹏,非科创板,8.73,7.27,12.57,2015-04-15,2015-04-23,22.97,30.86,True,-42.16388225934766,43.986254295532646,-16.72394043528065,2015
600959,江苏有线,非科创板,5.47,2.93,7.88,2015-04-15,2015-04-28,22.98,55.22,True,-62.817258883248726,44.058500914076795,-46.43510054844606,2015
300448,浩云科技,非科创板,15.79,5.85,22.74,2015-04-15,2015-04-24,22.88,127.72,True,-74.27440633245382,44.015199493350224,-62.9512349588347,2015
300446,航天智造,非科创板,8.85,17.48,12.74,2015-04-15,2015-04-23,7.11,48.91,False,37.205651491365785,43.95480225988702,97.51412429378531,2015
300444,双杰电气,非科创板,12.13,11.99,17.47,2015-04-15,2015-04-23,22.89,39.44,True,-31.368059530623928,44.023083264633115,-1.1541632316570571,2015
300441,鲍斯股份,非科创板,9.81,6.64,14.13,2015-04-15,2015-04-23,22.81,64.8,True,-53.00778485491862,44.03669724770643,-32.313965341488284,2015
300440,运达科技,非科创板,21.7,21.52,31.25,2015-04-15,2015-04-23,22.97,127.72,True,-31.135999999999996,44.009216589861765,-0.8294930875575979,2015
300437,清水源,非科创板,10.53,11.53,15.16,2015-04-15,2015-04-23,19.3,48.91,True,-23.944591029023755,43.96961063627731,9.496676163342821,2015
603883,老百姓,非科创板,16.41,11.52,23.63,2015-04-14,2015-04-23,22.52,40.45,True,-51.248413034278464,43.99756246191346,-29.798903107861065,2015
603818,曲美家居,非科创板,8.98,3.4,12.93,2015-04-14,2015-04-22,22.99,45.97,True,-73.7045630317092,43.986636971046764,-62.13808463251671,2015
603808,歌力思,非科创板,19.16,7.85,27.59,2015-04-14,2015-04-22,22.81,38.84,True,-71.54766219644799,43.99791231732777,-59.02922755741127,2015
603789,ST星农,非科创板,11.23,6.05,16.17,2015-04-14,2015-04-27,21.19,51.58,True,-62.585034013605444,43.989314336598405,-46.12644701691897,2015
603703,盛洋科技,非科创板,11.32,10.86,16.3,2015-04-14,2015-04-23,22.98,39.01,True,-33.37423312883436,43.99293286219081,-4.063604240282692,2015
603567,珍宝岛,非科创板,23.6,4.76,33.98,2015-04-14,2015-04-24,22.91,52.14,True,-85.99175985874044,43.98305084745759,-79.83050847457626,2015
603318,水发燃气,非科创板,6.52,9.75,9.39,2015-04-14,2015-04-24,22.97,51.58,False,3.833865814696469,44.01840490797548,49.53987730061351,2015
603025,大豪科技,非科创板,11.17,13.57,16.08,2015-04-14,2015-04-22,22.98,66.04,True,-15.609452736318396,43.957027752909575,21.48612354521038,2015
300447,全信股份,非科创板,12.91,14.59,18.59,2015-04-14,2015-04-22,22.3,39.01,True,-21.51694459386767,43.996901626646,13.013168086754456,2015
300445,康斯特,非科创板,18.12,20.52,26.09,2015-04-14,2015-04-24,22.98,71.31,True,-21.349175929474896,43.98454746136864,13.245033112582782,2015
300443,金雷股份,非科创板,31.94,21.47,45.99,2015-04-14,2015-04-22,19.66,51.58,True,-53.3159382474451,43.988728866624925,-32.780212899185976,2015
300439,美康生物,非科创板,27.51,8.35,39.61,2015-04-14,2015-04-22,22.98,52.14,True,-78.9194647816208,43.984005816066876,-69.64740094511087,2015
300436,广生堂,非科创板,21.47,105.8,30.92,2015-04-14,2015-04-22,18.67,52.14,False,242.17335058214746,44.01490451793202,392.7806241266884,2015
300424,航新科技,非科创板,11.68,15.69,16.82,2015-04-14,2015-04-22,22.9,65.09,True,-6.718192627824027,44.00684931506851,34.332191780821915,2015
002752,昇兴股份,非科创板,5.74,5.82,8.27,2015-04-14,2015-04-22,22.96,50.65,True,-29.625151148730346,44.07665505226479,1.3937282229965264,2015
300449,汉邦高科,非科创板,17.76,7.15,25.57,2015-04-13,2015-04-22,22.98,65.58,True,-72.03754399687134,43.97522522522521,-59.740990990990994,2015
300435,中泰股份,非科创板,14.73,24.1,21.21,2015-03-18,2015-03-26,18.09,56.0,False,13.625648279113634,43.99185336048881,63.611676849966074,2015
603338,浙江鼎力,非科创板,29.56,46.97,42.57,2015-03-13,2015-03-25,21.34,44.26,False,10.335917312661502,44.01217861975644,58.89715832205684,2015
603869,ST智知,非科创板,5.03,8.37,7.24,2015-03-12,2015-03-26,21.33,24.47,False,15.607734806629825,43.936381709741546,66.40159045725645,2015
603199,九华旅游,非科创板,12.08,31.85,17.4,2015-03-12,2015-03-26,20.47,24.37,False,83.04597701149427,44.03973509933774,163.65894039735102,2015
603158,腾龙股份,非科创板,14.53,11.86,20.92,2015-03-12,2015-03-20,17.51,21.05,True,-43.30783938814532,43.977976600137666,-18.375774260151413,2015
603030,全筑股份,非科创板,9.85,2.03,14.18,2015-03-12,2015-03-20,22.97,32.07,True,-85.68406205923836,43.95939086294416,-79.39086294416245,2015
603020,爱普股份,非科创板,20.47,13.8,29.48,2015-03-12,2015-03-25,22.94,41.49,True,-53.18860244233379,44.01563263312165,-32.584269662921336,2015
603012,创力集团,非科创板,13.56,8.02,19.53,2015-03-12,2015-03-20,22.96,43.89,True,-58.93497183819765,44.02654867256637,-40.85545722713865,2015
300429,强力新材,非科创板,15.89,17.45,22.88,2015-03-12,2015-03-24,18.67,41.49,True,-23.73251748251748,43.98993077407174,9.817495280050338,2015
002749,国光股份,非科创板,26.92,8.06,38.76,2015-03-12,2015-03-20,16.47,41.49,True,-79.20536635706914,43.9821693907875,-70.0594353640416,2015
002747,埃斯顿,非科创板,6.8,40.7,9.79,2015-03-12,2015-03-20,22.67,55.68,False,315.73033707865176,43.970588235294116,498.52941176470597,2015
603729,ST龙韵,非科创板,26.61,11.39,38.32,2015-03-11,2015-03-24,22.55,50.68,True,-70.27661795407099,44.00601277715146,-57.19654265313792,2015
603519,立霸股份,非科创板,13.69,15.58,19.71,2015-03-11,2015-03-19,20.13,32.71,True,-20.953830542871643,43.97370343316291,13.80569758948138,2015
603268,松发股份,非科创板,11.66,146.47,16.79,2015-03-11,2015-03-19,22.86,25.29,False,772.3645026801668,43.99656946826758,1156.1749571183534,2015
601689,拓普集团,非科创板,11.37,56.75,16.37,2015-03-11,2015-03-19,19.81,20.93,False,246.6707391569945,43.97537379067724,399.1204925241865,2015
600958,东方证券,非科创板,10.03,9.55,14.44,2015-03-11,2015-03-23,22.98,76.17,True,-33.86426592797783,43.96809571286142,-4.785643070787627,2015
300432,富临精工,非科创板,13.97,19.63,20.12,2015-03-11,2015-03-19,12.86,20.93,True,-2.4353876739562685,44.02290622763063,40.51539012168932,2015
300430,*ST益通,非科创板,18.91,4.53,27.23,2015-03-11,2015-03-19,22.89,54.42,True,-83.36393683437386,43.99788471708091,-76.0444209413009,2015
300428,立中集团,非科创板,14.71,17.83,21.18,2015-03-11,2015-03-19,22.98,40.45,True,-15.81680830972616,43.98368456832087,21.210061182868788,2015
300374,中铁装配,非科创板,13.21,10.2,19.02,2015-03-11,2015-03-19,22.94,25.29,True,-46.37223974763407,43.98183194549583,-22.78576835730508,2015
002748,世龙实业,非科创板,15.38,10.94,22.15,2015-03-11,2015-03-19,22.96,41.11,True,-50.60948081264108,44.01820546163848,-28.868660598179464,2015
300433,蓝思科技,非科创板,22.99,50.69,33.11,2015-03-10,2015-03-18,22.98,57.61,False,53.095741467834486,44.01913875598087,120.48716833405831,2015
603997,继峰股份,非科创板,7.97,12.4,11.48,2015-02-12,2015-03-02,17.33,19.82,False,8.013937282229966,44.04015056461732,55.58343789209537,2015
603969,银龙股份,非科创板,13.79,7.98,19.86,2015-02-11,2015-02-27,22.61,40.07,True,-59.81873111782476,44.01740391588107,-42.13197969543147,2015
603828,*ST利达,非科创板,17.2,4.42,24.77,2015-02-11,2015-02-26,22.93,27.79,True,-82.1558336697618,44.01162790697675,-74.30232558139535,2015
603015,弘讯科技,非科创板,10.6,11.87,15.26,2015-02-11,2015-03-03,22.97,31.52,True,-22.214941022280478,43.9622641509434,11.98113207547169,2015
603939,益丰药房,非科创板,19.47,19.27,28.04,2015-02-10,2015-02-17,22.93,30.91,True,-31.276747503566337,44.01643554185928,-1.0272213662044116,2015
603898,好莱客,非科创板,19.57,14.73,28.18,2015-02-10,2015-02-17,19.0,36.4,True,-47.72888573456352,43.99591211037301,-24.73173224322943,2015
603618,杭电股份,非科创板,11.65,47.59,16.78,2015-02-10,2015-02-17,22.84,31.52,False,183.61144219308702,44.034334763948515,308.49785407725324,2015
603309,维力医疗,非科创板,15.4,11.78,22.18,2015-02-10,2015-03-02,22.87,41.67,True,-46.88908926961226,44.025974025974016,-23.50649350649351,2015
603222,济民健康,非科创板,7.36,8.2,10.6,2015-02-10,2015-02-17,22.96,42.76,True,-22.64150943396227,44.02173913043477,11.413043478260864,2015
603118,共进股份,非科创板,11.95,11.79,17.21,2015-02-10,2015-02-25,19.27,53.19,True,-31.493317838466016,44.016736401673654,-1.3389121338912124,2015
601198,东兴证券,非科创板,9.18,13.66,13.22,2015-02-10,2015-02-26,22.97,76.88,False,3.3282904689863724,44.00871459694991,48.80174291938999,2015
300427,红相股份,非科创板,10.46,6.57,15.06,2015-02-10,2015-02-17,18.34,31.52,True,-56.37450199203187,43.97705544933077,-37.18929254302103,2015
300426,华智数媒,非科创板,22.83,5.17,32.88,2015-02-10,2015-02-17,22.96,63.53,True,-84.27615571776155,44.021024967148506,-77.35435830048182,2015
300423,昇辉科技,非科创板,10.3,5.62,14.83,2015-02-10,2015-02-17,22.89,31.47,True,-62.10384356035063,43.98058252427184,-45.4368932038835,2015
300422,博世科,非科创板,10.0,4.29,14.4,2015-02-10,2015-02-17,22.97,55.97,True,-70.20833333333334,43.99999999999999,-57.099999999999994,2015
300421,力星股份,非科创板,9.13,19.5,13.15,2015-02-10,2015-02-17,22.83,51.3,False,48.28897338403042,44.03066812705365,113.58159912376777,2015
300420,五洋自控,非科创板,8.27,9.5,11.91,2015-02-10,2015-02-17,22.59,51.3,True,-20.235096557514698,44.014510278113676,14.873035066505459,2015
300394,天孚通信,非科创板,21.41,250.77,30.83,2015-02-10,2015-02-17,18.78,53.19,False,713.3960428154396,43.99813171415226,1071.275105091079,2015
002745,木林森,非科创板,21.5,11.9,30.96,2015-02-10,2015-02-17,22.5,53.19,True,-61.56330749354005,43.99999999999999,-44.651162790697676,2015
002743,富煌钢构,非科创板,7.22,4.0,10.4,2015-02-10,2015-02-17,22.91,40.04,True,-61.53846153846154,44.04432132963989,-44.5983379501385,2015
002742,冀衡医药,非科创板,20.37,3.55,29.33,2015-02-10,2015-02-17,19.59,24.65,True,-87.8963518581657,43.986254295532625,-82.57241040746194,2015
300425,中建环能,非科创板,15.21,3.85,21.9,2015-02-09,2015-02-16,20.28,41.67,True,-82.42009132420091,43.98422090729781,-74.68770545693623,2015
002746,仙坛股份,非科创板,5.28,5.39,7.6,2015-02-09,2015-02-16,22.96,110.1,True,-29.078947368421048,43.93939393939392,2.083333333333326,2015
002741,光华科技,非科创板,12.31,34.35,17.73,2015-02-09,2015-02-16,22.8,38.2,False,93.73942470389171,44.02924451665313,179.04142973192526,2015
603799,华友钴业,非科创板,4.77,47.05,6.87,2015-01-16,2015-01-29,22.94,38.67,False,584.8617176128092,44.025157232704416,886.3731656184486,2015
603698,航天工程,非科创板,12.52,41.43,18.03,2015-01-16,2015-01-28,22.97,40.55,False,129.783693843594,44.009584664536746,230.91054313099045,2015
603899,晨光股份,非科创板,13.15,21.07,18.94,2015-01-15,2015-01-27,22.99,70.83,False,11.24604012671593,44.030418250950575,60.22813688212927,2015
603686,福龙马,非科创板,14.86,13.19,21.4,2015-01-15,2015-01-26,21.23,42.08,True,-38.364485981308405,44.0107671601615,-11.238223418573357,2015
603600,永艺股份,非科创板,10.22,9.15,14.72,2015-01-15,2015-01-23,22.71,34.61,True,-37.839673913043484,44.03131115459882,-10.46966731898239,2015
603558,健盛集团,非科创板,19.25,11.6,27.72,2015-01-15,2015-01-27,22.92,27.96,True,-58.152958152958156,43.99999999999999,-39.740259740259745,2015
300419,ST浩丰,非科创板,28.81,7.09,41.49,2015-01-15,2015-01-22,22.94,72.48,True,-82.9115449505905,44.012495661228755,-75.39048941339811,2015
300416,苏试试验,非科创板,11.48,20.56,16.53,2015-01-15,2015-01-22,22.96,49.16,False,24.37991530550512,43.98954703832754,79.09407665505223,2015
603678,火炬电子,非科创板,10.38,81.27,14.95,2015-01-14,2015-01-26,15.04,51.63,False,443.6120401337793,44.02697495183043,682.9479768786126,2015
603611,诺力股份,非科创板,18.37,17.32,26.45,2015-01-14,2015-01-28,21.36,49.22,True,-34.517958412098295,43.98475775721285,-5.715841045182368,2015
603601,再升科技,非科创板,7.9,11.66,11.38,2015-01-14,2015-01-22,22.34,24.27,False,2.4604569420035194,44.05063291139242,47.59493670886074,2015
601069,西部黄金,非科创板,3.57,23.55,5.14,2015-01-14,2015-01-22,22.31,48.39,False,358.171206225681,43.977591036414566,559.6638655462185,2015
300417,南华仪器,非科创板,16.08,10.3,23.16,2015-01-14,2015-01-23,22.65,49.71,True,-55.52677029360966,44.029850746268686,-35.94527363184078,2015
300415,伊之密,非科创板,13.32,20.22,19.18,2015-01-14,2015-01-23,22.69,42.21,False,5.422314911366,43.993993993993996,51.80180180180179,2015
300364,中文在线,非科创板,6.81,24.6,9.81,2015-01-14,2015-01-21,22.87,33.85,False,150.7645259938838,44.05286343612336,261.2334801762115,2015
002739,儒意电影,非科创板,21.35,9.59,30.74,2015-01-14,2015-01-22,22.96,65.18,True,-68.8028627195836,43.98126463700231,-55.08196721311476,2015
002734,利民股份,非科创板,10.69,17.48,15.39,2015-01-14,2015-01-27,22.98,36.7,False,13.58024691358024,43.966323666978504,63.51730589335829,2015
300418,昆仑万维,非科创板,20.3,45.55,29.23,2015-01-13,2015-01-21,22.99,120.89,False,55.83304823811153,43.99014778325123,124.38423645320196,2015
300413,芒果超媒,非科创板,9.06,14.95,13.05,2015-01-13,2015-01-21,22.89,30.17,False,14.559386973180066,44.03973509933774,65.0110375275938,2015
603788,宁波高发,非科创板,10.28,13.87,14.8,2015-01-12,2015-01-20,19.4,18.13,True,-6.283783783783791,43.96887159533076,34.922178988326856,2015
601021,春秋航空,非科创板,18.16,46.77,26.15,2015-01-12,2015-01-21,22.96,21.21,False,78.85277246653921,43.99779735682819,157.54405286343615,2015
603889,新澳股份,非科创板,17.95,5.26,25.85,2014-12-23,2014-12-31,21.63,33.42,True,-79.65183752417795,44.01114206128136,-70.69637883008357,2014
603636,南威软件,非科创板,14.95,8.03,21.53,2014-12-22,2014-12-30,22.96,74.41,True,-62.70320483046912,44.01337792642141,-46.28762541806021,2014
603017,中衡设计,非科创板,29.97,9.91,43.16,2014-12-22,2014-12-31,22.88,42.78,True,-77.03892493049119,44.01067734401067,-66.9336002669336,2014
603588,高能环境,非科创板,18.23,18.85,26.25,2014-12-19,2014-12-29,22.79,53.43,True,-28.19047619047619,43.993417443773986,3.4009873834339066,2014
300412,迦南科技,非科创板,13.6,4.58,19.58,2014-12-19,2014-12-31,22.78,41.18,True,-76.60878447395301,43.970588235294116,-66.32352941176471,2014
300411,金盾股份,非科创板,12.8,7.1,18.43,2014-12-19,2014-12-31,22.92,48.07,True,-61.4758545849159,43.984374999999986,-44.531250000000014,2014
300410,正业科技,非科创板,10.79,10.26,15.54,2014-12-19,2014-12-31,22.96,52.61,True,-33.97683397683397,44.02224281742355,-4.911955514365152,2014
002738,中矿资源,非科创板,7.57,65.49,10.9,2014-12-19,2014-12-30,22.98,42.78,False,500.8256880733945,43.989431968295904,765.125495376486,2014
002736,国信证券,非科创板,5.83,10.26,8.4,2014-12-19,2014-12-29,22.97,60.45,False,22.14285714285713,44.082332761578044,75.98627787307034,2014
002737,葵花药业,非科创板,36.53,12.1,52.6,2014-12-18,2014-12-30,22.97,41.91,True,-76.99619771863118,43.99124007664932,-66.87653983027649,2014
601226,华电科工,非科创板,10.0,6.31,14.4,2014-11-27,2014-12-11,22.22,42.42,True,-56.180555555555564,43.99999999999999,-36.9,2014
603998,方盛制药,非科创板,14.85,9.39,21.38,2014-11-25,2014-12-05,22.85,41.21,True,-56.08044901777362,43.97306397306397,-36.76767676767676,2014
601969,海南矿业,非科创板,10.34,8.71,14.89,2014-11-25,2014-12-09,19.88,37.42,True,-41.50436534586971,44.00386847195359,-15.764023210831713,2014
300408,三环集团,非科创板,29.39,148.2,42.32,2014-11-25,2014-12-03,22.61,50.11,False,250.18903591682417,43.99455597141886,404.2531473290234,2014
603518,锦泓集团,非科创板,20.02,7.54,28.83,2014-11-24,2014-12-03,22.3,26.25,True,-73.8466874783212,44.00599400599401,-62.33766233766234,2014
603368,柳药集团,非科创板,26.22,15.33,37.76,2014-11-24,2014-12-04,19.71,32.06,True,-59.401483050847446,44.01220442410374,-41.53318077803203,2014
300409,道氏技术,非科创板,17.3,20.29,24.91,2014-11-24,2014-12-03,20.35,21.31,True,-18.546768366118027,43.98843930635839,17.283236994219653,2014
300407,凯发电气,非科创板,22.34,10.61,32.17,2014-11-24,2014-12-03,22.8,27.88,True,-67.01896176562015,44.00179051029545,-52.50671441360788,2014
002735,王子新材,非科创板,9.23,15.32,13.29,2014-11-24,2014-12-03,22.51,33.97,False,15.274642588412357,43.98699891657636,65.98049837486457,2014
002733,雄韬股份,非科创板,13.16,26.39,18.95,2014-11-24,2014-12-03,22.31,27.88,False,39.26121372031663,43.99696048632218,100.53191489361701,2014
002732,燕塘乳业,非科创板,10.13,12.77,14.59,2014-11-24,2014-12-05,22.87,35.11,True,-12.474297464016448,44.027640671273424,26.06120434353405,2014
603166,福达股份,非科创板,5.8,13.98,8.35,2014-11-17,2014-11-27,20.0,16.83,False,67.42514970059881,43.96551724137932,141.0344827586207,2014
603088,宁波精达,非科创板,8.57,10.0,12.34,2014-10-27,2014-11-11,22.91,38.44,True,-18.962722852512158,43.990665110851815,16.686114352392067,2014
603011,合锻智能,非科创板,4.26,32.23,6.13,2014-10-27,2014-11-07,22.42,43.41,False,425.7748776508972,43.89671361502347,656.5727699530516,2014
603988,中电电机,非科创板,14.88,17.07,21.43,2014-10-24,2014-11-04,21.97,27.61,True,-20.345310312645825,44.01881720430107,14.717741935483875,2014
603688,石英股份,非科创板,6.45,72.05,9.29,2014-10-24,2014-10-31,19.61,20.85,False,675.5651237890205,44.03100775193798,1017.0542635658913,2014
603019,中科曙光,非科创板,5.29,94.56,7.62,2014-10-24,2014-11-06,22.98,50.3,False,1140.9448818897638,44.045368620037806,1687.523629489603,2014
601015,陕西黑猫,非科创板,6.15,2.98,8.86,2014-10-24,2014-11-05,22.69,42.32,True,-66.36568848758465,44.06504065040649,-51.54471544715447,2014
002724,海洋王,非科创板,8.88,4.98,12.79,2014-10-24,2014-11-04,22.77,27.61,True,-61.06333072713057,44.03153153153152,-43.91891891891891,2014
300406,九强生物,非科创板,14.32,11.21,20.62,2014-10-23,2014-10-30,10.07,38.11,True,-45.63530552861299,43.99441340782124,-21.71787709497206,2014
300405,科隆股份,非科创板,16.45,5.27,23.69,2014-10-23,2014-10-30,22.84,34.54,True,-77.75432672013508,44.01215805471126,-67.96352583586626,2014
300403,汉宇集团,非科创板,19.3,9.92,27.79,2014-10-23,2014-10-30,21.99,27.63,True,-64.30370636919756,43.98963730569947,-48.601036269430054,2014
603606,东方电缆,非科创板,8.2,43.36,11.81,2014-09-25,2014-10-15,20.41,26.67,False,267.1464860287891,44.02439024390246,428.7804878048781,2014
300402,宝色股份,非科创板,4.47,15.01,6.44,2014-09-25,2014-10-10,20.66,35.73,False,133.07453416149067,44.0715883668904,235.79418344519016,2014
300400,劲拓股份,非科创板,7.6,34.41,10.94,2014-09-25,2014-10-10,21.11,35.73,False,214.53382084095063,43.94736842105262,352.76315789473676,2014
603456,九洲药业,非科创板,15.43,14.51,22.22,2014-09-24,2014-10-10,22.36,37.78,True,-34.69846984698469,44.005184705119895,-5.962410887880754,2014
603169,兰石重装,非科创板,1.68,6.82,2.42,2014-09-24,2014-10-09,21.73,35.47,False,181.81818181818184,44.047619047619044,305.952380952381,2014
603018,华设集团,非科创板,32.26,5.18,46.45,2014-09-24,2014-10-13,22.88,39.44,True,-88.84822389666309,43.986360818350924,-83.94296342219467,2014
603010,万盛股份,非科创板,11.7,17.82,16.85,2014-09-24,2014-10-10,22.76,32.31,False,5.756676557863494,44.01709401709404,52.30769230769232,2014
300401,花园生物,非科创板,7.01,20.71,10.09,2014-09-24,2014-10-09,21.1,35.15,False,105.25272547076314,43.93723252496433,195.43509272467907,2014
300399,天利科技,非科创板,11.19,19.47,16.11,2014-09-24,2014-10-09,20.35,63.23,False,20.85661080074488,43.96782841823057,73.9946380697051,2014
300398,飞凯材料,非科创板,18.15,56.74,26.14,2014-09-24,2014-10-09,22.84,32.31,False,117.06197398622803,44.02203856749314,212.61707988980717,2014
002730,电光科技,非科创板,8.07,28.62,11.62,2014-09-24,2014-10-09,19.59,53.14,False,146.29948364888125,43.9900867410161,254.64684014869889,2014
600917,重庆燃气,非科创板,3.25,4.66,4.68,2014-09-22,2014-09-30,19.12,17.9,True,-0.42735042735041473,43.99999999999999,43.3846153846154,2014
603306,华懋科技,非科创板,12.08,100.2,17.4,2014-09-18,2014-09-26,19.24,15.93,False,475.8620689655173,44.03973509933774,729.4701986754967,2014
601016,节能风电,非科创板,2.17,3.76,3.12,2014-09-18,2014-09-29,22.06,11.33,False,20.512820512820507,43.77880184331797,73.27188940092167,2014
300396,ST迪瑞,非科创板,29.54,6.63,42.54,2014-08-29,2014-09-10,20.8,33.18,True,-84.41466854724965,44.008124576844956,-77.55585646580907,2014
603806,福斯特,非科创板,27.18,15.68,39.14,2014-08-28,2014-09-05,22.28,28.44,True,-59.9386816555953,44.00294334069168,-42.310522442972776,2014
603188,亚邦股份,非科创板,20.49,4.1,29.51,2014-08-28,2014-09-09,22.75,30.75,True,-86.10640460860725,44.02147388970232,-79.99023914104441,2014
300397,天和防务,非科创板,24.05,14.27,34.63,2014-08-28,2014-09-10,20.73,44.44,True,-58.79295408605256,43.991683991684006,-40.66528066528067,2014
300395,菲利华,非科创板,19.13,117.2,27.55,2014-08-28,2014-09-10,18.94,19.09,False,325.40834845735026,44.014636696288555,512.6502875065344,2014
300393,中来股份,非科创板,16.42,7.17,23.64,2014-08-28,2014-09-12,20.95,38.45,True,-69.67005076142132,43.97076735688184,-56.33373934226553,2014
601579,会稽山,非科创板,4.43,14.98,6.38,2014-08-14,2014-08-25,14.42,12.88,False,134.79623824451411,44.01805869074493,238.14898419864562,2014
603099,长白山,非科创板,4.54,35.35,6.54,2014-08-13,2014-08-22,20.25,18.32,False,440.519877675841,44.05286343612336,678.6343612334801,2014
603609,禾丰股份,非科创板,5.88,6.2,8.47,2014-07-30,2014-08-08,21.78,23.93,True,-26.800472255017716,44.047619047619065,5.442176870748305,2014
300389,艾比森,非科创板,18.43,12.76,26.54,2014-07-24,2014-08-01,13.16,41.99,True,-51.92162773172569,44.00434074877917,-30.76505697232773,2014
300388,节能国祯,非科创板,12.14,6.42,17.48,2014-07-24,2014-08-01,18.55,42.8,True,-63.27231121281465,43.98682042833608,-47.116968698517304,2014
300384,三联虹普,非科创板,30.66,11.96,44.15,2014-07-24,2014-08-01,20.97,33.98,True,-72.91053227633068,43.99869536855838,-60.99151989562947,2014
603126,中材节能,非科创板,3.46,6.18,4.98,2014-07-23,2014-07-31,21.63,33.85,False,24.09638554216866,43.93063583815031,78.61271676300576,2014
603111,康尼机电,非科创板,6.89,5.83,9.92,2014-07-23,2014-08-01,18.62,28.53,True,-41.229838709677416,43.97677793904209,-15.384615384615374,2014
603100,川仪股份,非科创板,6.72,18.06,9.68,2014-07-23,2014-08-05,21.0,40.89,False,86.57024793388427,44.047619047619044,168.75,2014
300390,天华新能,非科创板,8.47,91.35,12.2,2014-07-23,2014-07-31,18.29,41.88,False,648.7704918032787,44.03778040141675,978.5123966942148,2014
002728,特一药业,非科创板,14.0,9.39,20.16,2014-07-23,2014-07-31,17.5,34.48,True,-53.422619047619044,43.99999999999999,-32.92857142857143,2014
603009,北特科技,非科创板,7.01,50.5,10.09,2014-07-10,2014-07-18,19.47,13.5,False,400.49554013875127,43.93723252496433,620.3994293865907,2014
300387,富邦科技,非科创板,20.48,6.98,29.49,2014-06-24,2014-07-02,23.01,26.83,True,-76.33095964733808,43.994140625,-65.91796875,2014
603369,今世缘,非科创板,16.93,24.2,24.38,2014-06-23,2014-07-03,12.54,12.55,True,-0.7383100902379036,44.00472533963378,42.9415239220319,2014
002727,一心堂,非科创板,12.2,10.17,17.57,2014-06-23,2014-07-02,13.45,19.38,True,-42.1172453044963,44.016393442622956,-16.639344262295076,2014
603168,莎普爱思,非科创板,21.85,4.97,31.46,2014-06-20,2014-07-02,14.05,33.53,True,-84.20216147488875,43.981693363844386,-77.25400457665904,2014
603328,依顿电子,非科创板,15.31,12.06,22.05,2014-06-19,2014-07-01,23.2,39.98,True,-45.30612244897959,44.02351404310907,-21.227955584585235,2014
603006,联明股份,非科创板,9.93,14.61,14.3,2014-06-18,2014-06-30,13.43,13.43,False,2.167832167832162,44.00805639476335,47.129909365558916,2014
300386,飞天诚信,非科创板,33.13,10.96,47.71,2014-06-18,2014-06-26,16.57,52.03,True,-77.0278767553972,44.00845155448234,-66.91820102626018,2014
300385,ST雪浪,非科创板,14.73,12.22,21.21,2014-06-18,2014-06-26,22.17,30.07,True,-42.38566713814238,43.99185336048881,-17.040054310930074,2014
