date,code,name,entry,gate,close,gap,ret_open1,ret_close1,ret_close2,ret_close3,ret_close5,ret_cond
2026-02-27,300127,银河磁体,e2,True,38.41,-0.0007810466024471552,-0.0007810466024471552,-0.020827909398594024,-0.07055454308773745,-0.06274407706326468,-0.07472012496745628,-0.06274407706326468
2025-07-03,300131,英唐智控,e2,True,7.89,-0.005069708491761693,-0.005069708491761693,0.025348542458808687,0.021546261089987473,0.025348542458808687,0.017743979721166037,0.025348542458808687
2025-09-25,300133,华策影视,e2,False,9.769,-0.007165523595045631,-0.007165523595045631,-0.052205957621046184,-0.10031733033063772,-0.05015866516531886,-0.19449278329409359,-0.05015866516531886
2025-07-21,300136,信维通信,e2,True,22.86,-0.0030621172353455517,-0.0030621172353455517,0.03937007874015763,0.03630796150481208,0.07130358705161854,0.0809273840769904,0.07130358705161854
2025-08-20,300136,信维通信,e2,True,27.12,-0.01179941002949858,-0.01179941002949858,-0.016961651917404175,-0.020280235988200612,-0.007005899705014751,-0.01733038348082605,-0.007005899705014751
2025-07-29,300142,沃森生物,e2,True,12.825,-0.01091617933723188,-0.01091617933723188,-0.013255360623781631,-0.03274853801169586,-0.031189083820662655,0.04756335282651092,-0.031189083820662655
2026-05-20,300151,昌红科技,e2,False,21.33,-0.0018752930145334856,-0.0018752930145334856,-0.04594467885607112,0.015002344116268107,0.10642287857477739,0.08766994842944209,0.10642287857477739
2025-08-18,300181,佐力药业,e2,True,20.184,-0.0024772096710266034,-0.0024772096710266034,-0.012386048355132795,-0.02923107411811332,-0.03814902893380889,-0.02923107411811332,-0.03814902893380889
2025-08-06,300184,力源信息,e2,True,10.22,0.03522504892367895,0.03522504892367895,0.02837573385518577,-0.001956947162426781,-0.001956947162426781,0.023483365949119372,0.03522504892367895
2025-08-15,300192,科德教育,e2,True,12.543,0.019373355656541635,0.019373355656541635,0.010842701108187969,-0.009088734752451533,0.002870126763932168,0.22379016184325917,0.002870126763932168
2025-07-22,300201,海伦哲,e2,True,5.96,-0.015100671140939603,-0.015100671140939603,-0.05369127516778527,-0.05033557046979864,-0.06711409395973156,-0.06543624161073824,-0.06711409395973156
2026-01-23,300217,东方电热,e2,False,5.794,-0.005177770107007151,-0.005177770107007151,-0.03797031411805307,-0.020711080428028827,-0.05695547117707955,-0.08457024508111832,-0.05695547117707955
2025-07-21,300222,科大智能,e2,True,11.1,0.0,0.0,-0.024324324324324298,-0.04684684684684681,-0.03963963963963957,-0.043243243243243246,-0.03963963963963957
2025-08-19,300222,科大智能,e2,True,11.51,-0.006081668114682914,-0.006081668114682914,-0.0017376194613378804,-0.022589052997393555,-0.013900955690703709,0.08774978279756729,-0.013900955690703709
2026-01-28,300224,正海磁材,v1,False,17.691,0.002826295856650285,0.002826295856650285,0.03956814199310377,-0.02261036685320217,-0.0706573964162569,-0.04126391950709407,-0.0706573964162569
