code,name,trade,float_cap_yi,float_shares,turnoverratio
600761,安徽合力,16.83,149.90359167629998,890692761.0,1.84761
600763,通策医疗,36.09,161.4266423253,447289117.0,3.15985
600764,中国海防,17.33,123.1520725938,710629386.0000001,0.57238
600765,中航重机,13.07,202.9109857971,1552494153.0,0.93991
600769,祥龙电业,16.43,61.60875396,374977200.0,2.68278
600770,综艺股份,6.15,79.95,1300000000.0,4.3883
600771,广誉远,15.3,74.89214457300001,489491141.0,2.85261
600773,西藏城投,11.12,105.81645938800001,951586865.0000001,3.24026
600775,南京熊猫,8.85,59.4577098165,671838529.0,1.73443
600776,东方通信,12.24,117.0144078336,956000064.0,2.04121
600777,新潮能源,4.17,265.4685547047,6366152390.999999,0.9653
600779,水井坊,27.74,135.2333871252,487503198.00000006,1.23984
600780,通宝能源,5.95,68.21690011849999,1146502522.9999998,0.56193
600782,新钢股份,2.77,87.1345645273,3145652149.0,2.0783
600783,鲁信创投,15.87,118.1298199578,744359294.0000001,2.25408
600784,鲁银投资,7.6,51.349573052,675652277.0,2.65167
600787,中储股份,4.59,99.60665281380001,2170079582.0000005,1.11481
600789,XD鲁抗医,7.34,74.1558876598,1010298197.0,3.61458
600790,轻纺城,3.27,47.9313633456,1465790928.0000002,1.83913
600791,京能置业,7.6,34.375840896,452313696.0,3.4681
600792,云煤能源,3.37,37.404425319999994,1109923600.0,2.2416
600794,保税科技,3.09,37.0847016513,1200152157.0,1.23607
600797,浙大网新,6.31,64.836913947,1027526370.0000002,2.01393
600798,宁波海运,3.13,37.7645204913,1206534201.0,1.44106
600800,渤海化学,3.04,33.7357985664,1109730216.0,2.9734
600801,华新建材,19.31,259.0818160219,1341697649.0000002,1.43695
600803,新奥股份,16.31,500.9986259117,3071726707.0,0.22575
600805,悦达投资,4.31,36.6468683608,850275368.0,0.92034
600808,马钢股份,2.51,149.79055476859997,5967751186.0,1.55335
600810,神马股份,6.03,65.1694063824,1080753008.0,1.51499
600812,华北制药,4.97,85.27179938900001,1715730370.0000002,2.50733
600814,杭州解百,6.57,48.2946638886,735078597.9999999,1.02875
600815,厦工股份,2.57,45.594228136000005,1774094480.0000002,3.37388
600816,建元信托,2.45,133.9938790155,5469137919.0,1.40433
600817,宇通重工,9.29,49.1667997434,529244346.00000006,0.45145
600819,耀皮玻璃,5.05,39.8574820855,789257071.0000001,1.52285
600820,隧道股份,5.61,176.38379087340002,3144096094.0,0.6576
600821,金开新能,6.0,118.03949718,1967324953.0,4.70144
600822,上海物贸,8.14,32.2464397112,396147907.99999994,0.73291
600824,益民集团,3.49,36.7855448477,1054027072.9999999,1.1509
600825,新华传媒,4.79,50.050128015,1044887850.0,0.94379
600826,兰生股份,8.48,61.4107665664,724183567.9999999,0.93685
600827,百联股份,7.85,125.94931872000001,1604449920.0,1.16467
600828,茂业商业,3.65,63.1946466065,1731360181.0000002,1.59401
600829,人民同泰,9.89,57.350982243299995,579888597.0,4.24141
600830,香溢融通,8.12,36.8910070564,454322747.0,0.88477
600834,申通地铁,7.06,33.703162493,477381905.0,0.52758
600835,上海机电,20.22,163.07516946,806504300.0,0.83934
600839,四川长虹,7.44,343.35292214640003,4614958631.0,5.06121
600841,动力新科,5.99,62.4771665916,1043024483.9999999,1.72665
600843,上工申贝,6.72,31.531767456,469222730.0,1.55056
600845,宝信软件,18.84,402.0558024252,2134054152.9999998,0.87473
600846,同济科技,11.25,70.28567055,624761516.0,0.69876
600848,上海临港,8.11,194.14628534029998,2393912273.0,0.70476
600850,电科数字,14.59,119.0891955451,816238489.0,1.03457
600851,海欣股份,9.14,67.472038454,738206109.9999999,5.19286
600853,龙建股份,3.23,32.7423822858,1013696046.0,1.07863
600855,航天长峰,11.8,55.181487904,467639728.0,2.05456
600857,宁波中百,21.03,47.1744789657,224319918.99999997,5.1253
600859,王府井,9.82,110.3599158848,1123828064.0,2.36711
600860,京城股份,7.87,34.9460100156,444040788.0,0.95482
600861,北京人力,13.16,70.6449255904,536815544.0,0.78161
600862,中航高科,19.78,275.5451133646,1393049107.0,1.96023
600863,华能蒙电,4.77,311.3325485847,6526887811.000001,2.06199
600864,哈投股份,5.36,111.518579872,2080570520.0,1.52302
600865,百大集团,8.42,31.679434607199997,376240316.0,2.15899
600866,星湖科技,4.87,61.1559660788,1255769324.0,1.91492
600867,通化东宝,8.6,168.43468329400002,1958542829.0000002,3.1862
600868,梅雁吉祥,2.53,48.0231615787,1898148679.0,2.18557
600869,远东股份,20.43,453.4137660078,2219352746.0000005,4.06575
600871,石化油服,2.08,281.77785690080003,13547012351.0,2.1124
600872,中炬高新,18.74,144.48314183,770987950.0000001,3.106
600873,梅花生物,8.62,241.72563023,2804241650.0000005,1.02782
600874,创业环保,5.53,68.0421201005,1230418085.0,0.56323
600875,东方电气,26.45,598.6604643775,2263366595.0,1.62048
600877,电科芯片,13.8,163.400209896,1184059492.0,2.24399
600879,航天电子,17.38,573.4182242492,3299299334.0,6.00146
600880,博瑞传播,3.8,41.53514665,1093030175.0,2.06798
600881,亚泰集团,1.68,54.3001365984,3232150988.0,4.18448
600882,妙可蓝多,20.52,104.33468836440001,508453647.00000006,2.25102
600884,杉杉股份,12.14,222.7823231644,1835109745.9999998,2.395
600885,宏发股份,32.92,509.46804783960005,1547594313.0000002,1.17144
600888,新疆众和,10.81,167.8885910869,1553085949.0,3.1581
600894,广日股份,7.74,65.259380043,843144444.9999999,0.4269
600895,XD张江高,31.61,489.54076675500005,1548689550.0,3.92131
600897,厦门空港,14.85,61.914699,416934000.0,0.35631
600901,江苏金租,6.29,364.2194579099,5790452431.0,0.483
600903,贵州燃气,6.08,70.77029468799999,1163985109.9999998,2.31339
600906,财达证券,7.25,154.00703387500002,2124234950.0000002,2.72974
600908,无锡银行,5.45,108.9625402425,1999312665.0,0.96844
600909,华安证券,9.5,477.29988141,5024209278.0,6.5982
600916,中国黄金,7.16,120.288,1680000000.0,1.19951
600917,重庆燃气,4.91,76.647052216,1561039760.0,0.23755
600918,中泰证券,5.71,260.5372539973,4562824063.0,2.00162
600925,苏能股份,4.39,70.5055329254,1606048586.0,0.57154
600927,永安期货,13.07,189.5731165392,1450444655.9999998,0.56347
600928,西安银行,3.6,159.240746376,4423354066.0,0.5843
600929,雪天盐业,4.74,77.74136833440001,1640113256.0,0.7618
600930,华电新能,4.7,151.801239529,3229813607.0,1.4457
600933,爱柯迪,13.72,134.5949899112,981013045.9999999,0.86235
600935,华塑股份,2.28,79.9687613136,3507401812.0,0.58165
600936,北投科技,4.76,79.5408489764,1671026239.0000002,3.83481
600939,重庆建工,2.63,50.035091027200004,1902474944.0000002,0.5983
600955,维远股份,12.83,70.565,550000000.0,2.27456
600956,新天绿能,7.19,168.8275758763,2348088676.9999995,0.42248
600958,东方证券,9.29,693.9149580656,7469482864.0,0.83554
600959,江苏有线,3.03,151.52174588580002,5000717686.000001,0.78392
600960,渤海汽车,3.74,35.5492803732,950515518.0,1.45999
600961,株冶集团,24.76,186.1487497448,751812397.9999999,6.55503
600962,国投中鲁,25.65,67.256865,262210000.0,3.48409
600963,岳阳林纸,3.12,54.8361170448,1757567853.9999998,2.1658
600966,博汇纸业,4.66,62.2969438208,1336844288.0,0.96787
600967,内蒙一机,10.35,176.1357480345,1701794667.0000002,0.72341
600968,海油发展,3.69,375.0923449431,10165104199.0,0.45613
600970,中材国际,7.54,197.6846944696,2621812924.0,0.86379
600971,恒源煤电,7.93,95.1603873012,1200004884.0000002,2.28762
600973,宝胜股份,5.68,77.8936028864,1371366248.0000002,1.36204
600975,新五丰,5.11,63.857714914,1249661739.9999998,1.69855
600976,健民集团,29.72,45.56034392,153298600.0,4.22941
600977,中国电影,12.6,235.242,1867000000.0,2.86423
600979,广安爱众,3.88,48.1774344928,1241686456.0,1.81978
600980,北矿科技,17.04,32.2505048304,189263526.0,1.0059
600981,XD苏豪汇,2.28,51.1274767776,2242433192.0000005,1.02299
600982,宁波能源,4.7,52.528491795,1117627485.0,1.80197
600983,惠而浦,7.48,57.3296372,766439000.0,0.46722
600984,建设机械,3.32,41.73385831,1257043925.0,2.26808
600985,淮北矿业,15.05,405.3354357045,2693258708.9999995,0.93508
600986,浙文互联,6.67,99.20784993539999,1487374061.9999998,5.70904
600987,航民股份,6.58,67.1698818434,1020818873.0,0.45064
600988,赤峰黄金,33.4,555.746400252,1663911378.0,4.97035
600990,四创电子,16.61,44.683008805600004,269012696.00000006,1.59835
600993,马应龙,24.38,104.9088505008,430307016.0,1.95856
600995,南网储能,12.09,386.3971018245,3196005805.0,0.40983
600996,贵广网络,6.43,80.1692306122,1246799854.0,1.39074
600997,开滦股份,5.32,84.4709520732,1587799850.9999998,0.82766
600998,九州通,5.16,260.1914640744,5042470234.0,1.05787
601000,唐山港,4.36,258.3704875704,5925928613.999999,0.4728
601001,晋控煤业,18.13,303.44181000000003,1673700000.0,1.45058
601002,晋亿实业,4.99,47.626591927999996,954440720.0,4.09143
601003,柳钢股份,3.61,92.51683452,2562793200.0,0.67435
601005,重庆钢铁,1.2,99.763638804,8313636567.0,1.57965
601008,连云港,4.27,52.975242856200005,1240638006.0000002,0.67059
601011,宝泰隆,2.6,49.807278014,1915664538.9999998,1.76089
601015,陕西黑猫,3.12,63.72592633680001,2042497639.0,3.01529
601016,节能风电,3.31,199.8663052105,6038256955.0,1.75815
601018,宁波港,3.4,661.449205566,19454388399.0,0.30997
601019,山东出版,7.16,149.42203999999998,2086900000.0,0.47334
601020,华钰矿业,18.82,154.31735616359998,819964697.9999999,2.06319
601021,春秋航空,45.99,449.93554123769997,978333422.9999999,0.882
601022,宁波远洋,7.99,104.5598033866,1308633334.0,0.43254
601033,永兴股份,14.03,33.672,240000000.0,1.65779
601038,一拖股份,11.75,85.9753698125,731705275.0,0.68607
601058,赛轮轮胎,13.33,438.3037645247,3288100259.0,1.51952
601059,信达证券,17.23,558.7689,3243000000.0,0.59878
601061,中信金属,10.82,530.18,4900000000.0,0.40221
601065,江盐集团,6.9,44.351549451,642776078.9999999,0.69536
601068,中铝国际,4.34,111.08623494780001,2559590667.0000005,0.55414
601069,西部黄金,22.96,203.6984665128,887188443.0000001,2.57042
601077,渝农商行,6.69,591.2784171621,8838242409.0,0.50449
601086,国芳集团,7.27,48.4182,666000000.0,2.68194
601089,福元医药,18.42,88.416,479999999.99999994,1.51453
601096,宏盛华源,4.16,68.3478241056,1642976541.0,1.14993
601098,中南传媒,10.06,180.6776,1796000000.0,0.67969
601099,太平洋,3.45,235.162914765,6816316370.0,1.73909
601101,昊华能源,12.02,173.0877507052,1439997926.0,3.16904
601106,中国一重,2.92,200.24726146839998,6857782927.0,0.96163
601107,四川成渝,5.43,117.43678200000001,2162740000.0,0.38573
601108,财通证券,9.01,418.403585999,4643768990.0,1.9258
601111,中国国航,5.97,694.7951355978,11638109474.0,0.55487
601113,华鼎股份,3.37,37.2099300162,1104152226.0,1.69298
601116,三江购物,9.94,54.439232960000005,547678400.0000001,2.3181
601117,中国化学,7.65,463.312325043,6056370262.0,1.21643
601118,海南橡胶,4.95,211.83167595150002,4279427797.0,1.25679
601121,宝地矿业,6.87,54.96,800000000.0,3.41996
601126,四方股份,49.63,409.48988402,825085400.0,2.64954
601128,常熟银行,6.24,227.6463848256,3648179243.9999995,1.35255
601133,柏诚股份,33.49,175.6171205656,524386744.0,5.08267
601136,首创证券,14.13,386.22006594,2733333800.0,0.58989
601137,博威合金,18.95,173.98365131399999,918119531.9999999,2.01759
601139,深圳燃气,6.22,178.933505101,2876744455.0000005,1.03796
601155,新城控股,11.21,252.8553221576,2255622856.0,0.84947
601156,东航物流,16.51,155.9527262956,944595555.9999999,1.78783
601158,重庆水务,4.17,200.1612559623,4800030119.0,0.17446
601162,天风证券,3.92,337.0404425808,8597970474.0,4.40251
601163,三角轮胎,13.0,104.0,800000000.0,0.47445
601168,西部矿业,33.18,790.6794,2383000000.0,3.63389
601177,杭齿前进,13.12,52.797044799999995,402416500.0,1.77846
601179,中国西电,12.09,619.7191763568,5125882352.0,1.79519
601186,中国铁建,6.36,731.6064138,11503245500.0,0.45343
601187,厦门银行,7.39,194.60678879879998,2633380092.0000005,0.83346
601188,龙江交通,2.95,38.5113624925,1305469915.0,0.73259
601198,东兴证券,14.29,461.916464808,3232445520.0,1.7806
601199,江南水务,5.67,53.0264235564,935210291.9999999,1.25808
601200,上海环境,7.05,94.90923269550001,1346230251.0000002,0.63276
601208,东材科技,51.49,520.1431973507,1010182943.0,5.91695
601212,白银有色,4.69,347.28392456589995,7404774510.999999,1.37931
601216,君正集团,4.49,378.866980811,8438017389.999999,0.63862
601218,吉鑫科技,4.1,39.730373992000004,969033512.0000001,2.04565
601222,林洋能源,5.43,110.83825447080001,2041220156.0,0.85992
601226,华电科工,5.93,68.91986541,1162223700.0,0.9092
601228,广州港,3.04,229.3537530704,7544531351.0,0.34004
601231,环旭电子,27.28,651.7016529584,2388935678.0,1.13717
601233,桐昆股份,20.72,492.03208398399994,2374672220.0,1.69061
601236,红塔证券,7.12,334.1582398672,4693233706.0,0.58555
601238,广汽集团,5.08,375.091837826,7383697595.0,0.42802
601279,英利汽车,3.11,49.3179441335,1585785984.9999998,0.7317
601298,青岛港,8.47,456.70875250000006,5392075000.0,0.23536
601311,骆驼股份,7.86,92.2092848748,1173146118.0,1.10404
601326,秦港股份,3.43,163.1842737,4757559000.0,0.4647
601330,绿色动力,7.16,70.8192024296,989095006.0,1.1373
601333,广深铁路,3.0,169.56711,5652237000.0,1.03854
601339,百隆东方,8.29,124.31427009999999,1499569000.0,1.56735
601360,三六零,9.0,629.9602091099999,6999557879.0,1.65719
601366,利群股份,3.54,33.9748354002,959741113.0,1.09954
601368,绿城水务,4.44,39.2040046188,882973077.0,0.91087
601369,陕鼓动力,9.1,155.26522757200001,1706211292.0000002,1.23142
601375,中原证券,4.16,143.41681952,3447519700.0,1.94698
601377,兴业证券,6.21,536.2948109574,8635987294.0,1.36267
601388,怡球资源,3.05,67.13728978799999,2201222616.0,4.10961
601399,国机重装,3.08,222.177521412,7213555890.0,0.93631
601456,国联民生,9.07,396.9922326619,4376981617.0,0.63886
601500,通用股份,4.02,63.636629547,1583000735.0000002,1.0611
601512,中新集团,8.01,120.061089,1498889999.9999998,0.32568
601515,衢州东峰,3.22,61.9679556062,1924470670.9999998,0.97257
601518,吉林高速,2.82,53.3135993658,1890553169.0,0.9511
601519,大智慧,7.67,152.568572,1989160000.0,1.65575
601528,瑞丰银行,4.8,89.077002528,1855770886.0,1.01049
601555,东吴证券,8.18,406.4398920666,4968702837.0,1.18511
601566,九牧王,8.26,47.46502859,574637150.0,1.20401
601567,三星电气,13.83,194.34046002,1405209400.0,1.12065
601568,北元化工,3.59,142.60277784160002,3972222224.0,0.46794
601577,长沙银行,9.46,380.356670925,4020683624.9999995,0.52427
601579,会稽山,15.06,72.2071893954,479463409.0,1.53902
601588,北辰实业,1.65,43.89,2660000000.0,1.27702
601595,上海电影,16.51,73.99781999999999,448199999.99999994,2.71506
601598,中国外运,5.52,284.6923565304,5157470227.000001,0.18692
601599,浙文影业,3.0,34.81627359,1160542453.0000002,1.98443
601606,长城军工,26.14,189.31330376,724228400.0,1.14759
601607,上海医药,16.87,470.5393060935,2789207504.9999995,0.76233
601608,中信重工,5.07,232.1833592559,4579553437.0,3.64594
601609,金田股份,10.36,179.0869167948,1728638193.0,2.11029
601611,中国核建,9.86,297.16405330320003,3013834212.0,0.61042
601615,明阳智能,10.22,231.12496335319997,2261496705.9999995,3.00874
601618,中国中冶,2.63,469.523884171,17852619170.000004,0.60706
601619,嘉泽新能,4.19,102.0160208519,2434749901.0,1.46863
601636,旗滨集团,6.55,193.791819184,2958653728.0000005,4.56969
601665,齐鲁银行,6.19,380.9228522975,6153842525.0,0.90174
601666,平煤股份,7.96,196.5614626764,2469365109.0,1.32144
601669,中国电建,4.74,619.59032529,13071525850.0,0.96233
601677,明泰铝业,16.2,201.413081574,1243290627.0000002,3.07544
601678,滨化股份,5.1,104.21015007599999,2043336276.0000002,4.33104
601686,友发集团,5.13,75.8905178238,1479347326.0,0.37059
601696,中银证券,11.88,330.0264,2778000000.0,1.92521
601699,潞安环能,15.37,459.77959403999995,2991409200.0,1.18648
601700,风范股份,4.61,52.49671152999999,1138757299.9999998,2.59298
601702,华峰铝业,14.46,144.38752476,998530599.9999998,0.81552
601717,中创智领,15.01,231.47907607300002,1542165730.0000002,1.08308
601777,千里科技,7.61,344.0557154031,4521100070.999999,0.72064
601778,晶科科技,3.59,133.6572974782,3723044498.0,3.06749
601788,光大证券,14.96,584.4421463144,3906698838.9999995,0.90738
601789,宁波建工,4.03,43.797983177,1086798590.0,2.94742
601799,星宇股份,91.65,261.8251875135,285679418.99999994,0.79459
601800,中国交建,6.09,713.9229705111,11722873079.0,0.45045
601801,皖新传媒,5.28,103.37876931359999,1957931236.9999998,0.79239
601808,中海油服,11.57,342.5261476,2960467999.9999995,0.94573
601811,新华文轩,12.07,95.58280073,791903900.0,0.28428
601825,沪农商行,8.06,755.5799770817999,9374441402.999998,0.31273
601827,三峰环境,7.82,130.74518405999999,1671933300.0,0.83679
601828,美凯龙,2.25,81.2790503775,3612402239.0,1.79511
601838,成都银行,18.31,776.0575136836,4238435356.0000005,0.68528
601858,中国科传,18.13,143.31765,790500000.0,1.98749
601860,紫金银行,2.6,92.34176642599999,3551606401.0,1.46046
601865,福莱特,9.27,176.22506561129998,1901025518.9999998,1.04665
601866,中远海发,2.41,234.021308052,9710427719.999998,0.81602
601877,正泰电器,24.04,516.6121418304,2148968976.0,0.80844
601878,浙商证券,9.68,442.74351465520004,4573796639.000001,0.83931
601880,XD辽港股,1.45,266.98924260300004,18413051214.000004,0.65643
601882,海天精工,19.01,99.2322,521999999.99999994,0.905
601886,江河集团,8.23,93.246069538,1133002060.0,0.58813
601890,亚星锚链,8.11,77.80734,959400000.0000001,1.42284
601900,南方传媒,11.82,104.2488651108,881970094.0,1.29924
601901,方正证券,7.23,595.1809308585,8232101394.999999,0.89408
601908,京运通,2.91,70.26494325510001,2414602861.0,1.59593
601916,浙商银行,2.86,616.1708685418,21544435963.000004,0.99611
601918,新集能源,10.21,264.49431778,2590541800.0,2.28256
601921,浙版传媒,7.12,158.2222222776,2222222222.9999995,0.27874
